material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
steel,free_space,0.1,10,0.005,1.54,0.73,steel_free_space_r0.1_eps10_sig0.005_x1.54_y0.73,steel_free_space,S_eps10_sig0.005,0.27,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.73,steel_free_space|S_eps10_sig0.005|R4_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x1.54_y0.73.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x1.54_y0.73.in,train
pvc,free_space,0.1,4,0.001,2.97,0.34,pvc_free_space_r0.1_eps4_sig0.001_x2.97_y0.34,pvc_free_space,S_eps4_sig0.001,0.6599999999999999,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.34,pvc_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/val/pvc_free_space_r0.1_eps4_sig0.001_x2.97_y0.34.png,dataset_split/conditions/val/pvc_free_space_r0.1_eps4_sig0.001_x2.97_y0.34.in,val
steel,free_space,0.05,20,0.02,2.85,0.28,steel_free_space_r0.05_eps20_sig0.02_x2.85_y0.28,steel_free_space,S_eps20_sig0.02,0.72,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.28,steel_free_space|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.85_y0.28.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.85_y0.28.in,train
pvc,free_space,0.1,10,0.005,2.46,0.67,pvc_free_space_r0.1_eps10_sig0.005_x2.46_y0.67,pvc_free_space,S_eps10_sig0.005,0.32999999999999996,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps10_sig0.005_y0.67,pvc_free_space|S_eps10_sig0.005|R4_large|D2_medium,True,dataset_split/images/val/pvc_free_space_r0.1_eps10_sig0.005_x2.46_y0.67.png,dataset_split/conditions/val/pvc_free_space_r0.1_eps10_sig0.005_x2.46_y0.67.in,val
steel,free_space,0.03,10,0.005,1.88,0.79,steel_free_space_r0.03_eps10_sig0.005_x1.88_y0.79,steel_free_space,S_eps10_sig0.005,0.20999999999999996,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.79,steel_free_space|S_eps10_sig0.005|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x1.88_y0.79.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x1.88_y0.79.in,train
pvc,free_space,0.08,10,0.005,1.38,0.47,pvc_free_space_r0.08_eps10_sig0.005_x1.38_y0.47,pvc_free_space,S_eps10_sig0.005,0.53,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps10_sig0.005_y0.47,pvc_free_space|S_eps10_sig0.005|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps10_sig0.005_x1.38_y0.47.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps10_sig0.005_x1.38_y0.47.in,train
steel,free_space,0.1,20,0.02,2.08,0.27,steel_free_space_r0.1_eps20_sig0.02_x2.08_y0.27,steel_free_space,S_eps20_sig0.02,0.73,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.27,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.08_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.08_y0.27.in,train
steel,free_space,0.1,10,0.005,1.8,0.67,steel_free_space_r0.1_eps10_sig0.005_x1.8_y0.67,steel_free_space,S_eps10_sig0.005,0.32999999999999996,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.67,steel_free_space|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x1.8_y0.67.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x1.8_y0.67.in,train
pvc,free_space,0.05,5,0.05,1.62,0.66,pvc_free_space_r0.05_eps5_sig0.05_x1.62_y0.66,pvc_free_space,S_eps5_sig0.05,0.33999999999999997,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps5_sig0.05_y0.66,pvc_free_space|S_eps5_sig0.05|R2_medium_small|D2_medium,True,dataset_split/images/stress_test/pvc_free_space_r0.05_eps5_sig0.05_x1.62_y0.66.png,dataset_split/conditions/stress_test/pvc_free_space_r0.05_eps5_sig0.05_x1.62_y0.66.in,stress_test
pvc,water,0.08,10,0.005,1.56,0.62,pvc_water_r0.08_eps10_sig0.005_x1.56_y0.62,pvc_water,S_eps10_sig0.005,0.38,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.62,pvc_water|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x1.56_y0.62.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x1.56_y0.62.in,train
pvc,free_space,0.1,5,0.05,1.63,0.78,pvc_free_space_r0.1_eps5_sig0.05_x1.63_y0.78,pvc_free_space,S_eps5_sig0.05,0.21999999999999997,D1_shallow,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps5_sig0.05_y0.78,pvc_free_space|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.63_y0.78.png,dataset_split/conditions/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.63_y0.78.in,stress_test
steel,free_space,0.03,4,0.001,2.09,0.5,steel_free_space_r0.03_eps4_sig0.001_x2.09_y0.5,steel_free_space,S_eps4_sig0.001,0.5,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.5,steel_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.09_y0.5.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.09_y0.5.in,train
steel,free_space,0.05,4,0.001,1.84,0.58,steel_free_space_r0.05_eps4_sig0.001_x1.84_y0.58,steel_free_space,S_eps4_sig0.001,0.42000000000000004,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.58,steel_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.84_y0.58.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.84_y0.58.in,train
steel,free_space,0.05,20,0.02,2.56,0.62,steel_free_space_r0.05_eps20_sig0.02_x2.56_y0.62,steel_free_space,S_eps20_sig0.02,0.38,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.62,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.56_y0.62.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.56_y0.62.in,train
steel,free_space,0.03,20,0.02,1.71,0.27,steel_free_space_r0.03_eps20_sig0.02_x1.71_y0.27,steel_free_space,S_eps20_sig0.02,0.73,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.27,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x1.71_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x1.71_y0.27.in,train
pvc,free_space,0.05,20,0.02,2.85,0.44,pvc_free_space_r0.05_eps20_sig0.02_x2.85_y0.44,pvc_free_space,S_eps20_sig0.02,0.56,D3_deep,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.44,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x2.85_y0.44.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x2.85_y0.44.in,train
pvc,water,0.08,4,0.001,2.78,0.52,pvc_water_r0.08_eps4_sig0.001_x2.78_y0.52,pvc_water,S_eps4_sig0.001,0.48,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.52,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x2.78_y0.52.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x2.78_y0.52.in,train
pvc,free_space,0.08,4,0.001,1.88,0.53,pvc_free_space_r0.08_eps4_sig0.001_x1.88_y0.53,pvc_free_space,S_eps4_sig0.001,0.47,D2_medium,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.53,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x1.88_y0.53.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x1.88_y0.53.in,train
steel,free_space,0.05,4,0.001,2.86,0.49,steel_free_space_r0.05_eps4_sig0.001_x2.86_y0.49,steel_free_space,S_eps4_sig0.001,0.51,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.49,steel_free_space|S_eps4_sig0.001|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x2.86_y0.49.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x2.86_y0.49.in,train
steel,free_space,0.1,4,0.001,1.24,0.33,steel_free_space_r0.1_eps4_sig0.001_x1.24_y0.33,steel_free_space,S_eps4_sig0.001,0.6699999999999999,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps4_sig0.001_y0.33,steel_free_space|S_eps4_sig0.001|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps4_sig0.001_x1.24_y0.33.png,dataset_split/conditions/train/steel_free_space_r0.1_eps4_sig0.001_x1.24_y0.33.in,train
steel,free_space,0.05,20,0.02,1.88,0.59,steel_free_space_r0.05_eps20_sig0.02_x1.88_y0.59,steel_free_space,S_eps20_sig0.02,0.41000000000000003,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.59,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x1.88_y0.59.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x1.88_y0.59.in,train
pvc,free_space,0.08,5,0.05,1.06,0.76,pvc_free_space_r0.08_eps5_sig0.05_x1.06_y0.76,pvc_free_space,S_eps5_sig0.05,0.24,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps5_sig0.05_y0.76,pvc_free_space|S_eps5_sig0.05|R3_medium_large|D1_shallow,True,dataset_split/images/stress_test/pvc_free_space_r0.08_eps5_sig0.05_x1.06_y0.76.png,dataset_split/conditions/stress_test/pvc_free_space_r0.08_eps5_sig0.05_x1.06_y0.76.in,stress_test
pvc,water,0.08,10,0.005,2.76,0.66,pvc_water_r0.08_eps10_sig0.005_x2.76_y0.66,pvc_water,S_eps10_sig0.005,0.33999999999999997,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.66,pvc_water|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x2.76_y0.66.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x2.76_y0.66.in,train
steel,free_space,0.08,20,0.02,1.53,0.27,steel_free_space_r0.08_eps20_sig0.02_x1.53_y0.27,steel_free_space,S_eps20_sig0.02,0.73,D3_deep,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.27,steel_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x1.53_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x1.53_y0.27.in,train
steel,free_space,0.05,20,0.02,2.06,0.61,steel_free_space_r0.05_eps20_sig0.02_x2.06_y0.61,steel_free_space,S_eps20_sig0.02,0.39,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.61,steel_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.06_y0.61.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.06_y0.61.in,train
steel,free_space,0.03,20,0.02,2.52,0.27,steel_free_space_r0.03_eps20_sig0.02_x2.52_y0.27,steel_free_space,S_eps20_sig0.02,0.73,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.27,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x2.52_y0.27.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x2.52_y0.27.in,train
pvc,water,0.05,5,0.05,2.49,0.62,pvc_water_r0.05_eps5_sig0.05_x2.49_y0.62,pvc_water,S_eps5_sig0.05,0.38,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps5_sig0.05_y0.62,pvc_water|S_eps5_sig0.05|R2_medium_small|D2_medium,True,dataset_split/images/stress_test/pvc_water_r0.05_eps5_sig0.05_x2.49_y0.62.png,dataset_split/conditions/stress_test/pvc_water_r0.05_eps5_sig0.05_x2.49_y0.62.in,stress_test
pvc,free_space,0.08,4,0.001,1.84,0.71,pvc_free_space_r0.08_eps4_sig0.001_x1.84_y0.71,pvc_free_space,S_eps4_sig0.001,0.29000000000000004,D1_shallow,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.71,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x1.84_y0.71.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x1.84_y0.71.in,train
steel,free_space,0.1,20,0.02,2.71,0.64,steel_free_space_r0.1_eps20_sig0.02_x2.71_y0.64,steel_free_space,S_eps20_sig0.02,0.36,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.64,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.71_y0.64.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.71_y0.64.in,train
pvc,water,0.08,10,0.005,1.58,0.31,pvc_water_r0.08_eps10_sig0.005_x1.58_y0.31,pvc_water,S_eps10_sig0.005,0.69,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.31,pvc_water|S_eps10_sig0.005|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x1.58_y0.31.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x1.58_y0.31.in,train
pvc,water,0.05,4,0.001,2.77,0.34,pvc_water_r0.05_eps4_sig0.001_x2.77_y0.34,pvc_water,S_eps4_sig0.001,0.6599999999999999,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps4_sig0.001_y0.34,pvc_water|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/val/pvc_water_r0.05_eps4_sig0.001_x2.77_y0.34.png,dataset_split/conditions/val/pvc_water_r0.05_eps4_sig0.001_x2.77_y0.34.in,val
pvc,water,0.1,4,0.001,1.57,0.54,pvc_water_r0.1_eps4_sig0.001_x1.57_y0.54,pvc_water,S_eps4_sig0.001,0.45999999999999996,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps4_sig0.001_y0.54,pvc_water|S_eps4_sig0.001|R4_large|D2_medium,False,dataset_split/images/test_id/pvc_water_r0.1_eps4_sig0.001_x1.57_y0.54.png,dataset_split/conditions/test_id/pvc_water_r0.1_eps4_sig0.001_x1.57_y0.54.in,test_id
steel,free_space,0.05,10,0.005,1.8,0.62,steel_free_space_r0.05_eps10_sig0.005_x1.8_y0.62,steel_free_space,S_eps10_sig0.005,0.38,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.62,steel_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/test_id/steel_free_space_r0.05_eps10_sig0.005_x1.8_y0.62.png,dataset_split/conditions/test_id/steel_free_space_r0.05_eps10_sig0.005_x1.8_y0.62.in,test_id
steel,free_space,0.05,20,0.02,2.81,0.79,steel_free_space_r0.05_eps20_sig0.02_x2.81_y0.79,steel_free_space,S_eps20_sig0.02,0.20999999999999996,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.79,steel_free_space|S_eps20_sig0.02|R2_medium_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.81_y0.79.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.81_y0.79.in,train
steel,free_space,0.03,10,0.005,1.97,0.45,steel_free_space_r0.03_eps10_sig0.005_x1.97_y0.45,steel_free_space,S_eps10_sig0.005,0.55,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.45,steel_free_space|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps10_sig0.005_x1.97_y0.45.png,dataset_split/conditions/train/steel_free_space_r0.03_eps10_sig0.005_x1.97_y0.45.in,train
steel,free_space,0.1,5,0.05,1.53,0.38,steel_free_space_r0.1_eps5_sig0.05_x1.53_y0.38,steel_free_space,S_eps5_sig0.05,0.62,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.38,steel_free_space|S_eps5_sig0.05|R4_large|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.53_y0.38.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.53_y0.38.in,stress_test
pvc,water,0.03,5,0.05,1.25,0.74,pvc_water_r0.03_eps5_sig0.05_x1.25_y0.74,pvc_water,S_eps5_sig0.05,0.26,D1_shallow,R1_small,medium_water_filled_pvc,pvc_water_r0.03_eps5_sig0.05_y0.74,pvc_water|S_eps5_sig0.05|R1_small|D1_shallow,True,dataset_split/images/stress_test/pvc_water_r0.03_eps5_sig0.05_x1.25_y0.74.png,dataset_split/conditions/stress_test/pvc_water_r0.03_eps5_sig0.05_x1.25_y0.74.in,stress_test
steel,free_space,0.03,4,0.001,2.93,0.53,steel_free_space_r0.03_eps4_sig0.001_x2.93_y0.53,steel_free_space,S_eps4_sig0.001,0.47,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.53,steel_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x2.93_y0.53.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x2.93_y0.53.in,train
steel,free_space,0.1,5,0.05,1.35,0.43,steel_free_space_r0.1_eps5_sig0.05_x1.35_y0.43,steel_free_space,S_eps5_sig0.05,0.5700000000000001,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.43,steel_free_space|S_eps5_sig0.05|R4_large|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.35_y0.43.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.35_y0.43.in,stress_test
steel,free_space,0.03,5,0.05,2.42,0.7,steel_free_space_r0.03_eps5_sig0.05_x2.42_y0.7,steel_free_space,S_eps5_sig0.05,0.30000000000000004,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.7,steel_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.42_y0.7.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.42_y0.7.in,stress_test
pvc,free_space,0.03,10,0.005,1.02,0.32,pvc_free_space_r0.03_eps10_sig0.005_x1.02_y0.32,pvc_free_space,S_eps10_sig0.005,0.6799999999999999,D3_deep,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps10_sig0.005_y0.32,pvc_free_space|S_eps10_sig0.005|R1_small|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.03_eps10_sig0.005_x1.02_y0.32.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps10_sig0.005_x1.02_y0.32.in,train
steel,free_space,0.08,20,0.02,2.97,0.62,steel_free_space_r0.08_eps20_sig0.02_x2.97_y0.62,steel_free_space,S_eps20_sig0.02,0.38,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.62,steel_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x2.97_y0.62.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x2.97_y0.62.in,train
pvc,free_space,0.1,4,0.001,2.57,0.55,pvc_free_space_r0.1_eps4_sig0.001_x2.57_y0.55,pvc_free_space,S_eps4_sig0.001,0.44999999999999996,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps4_sig0.001_y0.55,pvc_free_space|S_eps4_sig0.001|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps4_sig0.001_x2.57_y0.55.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps4_sig0.001_x2.57_y0.55.in,train
pvc,water,0.05,20,0.02,2.69,0.62,pvc_water_r0.05_eps20_sig0.02_x2.69_y0.62,pvc_water,S_eps20_sig0.02,0.38,D2_medium,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps20_sig0.02_y0.62,pvc_water|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/test_id/pvc_water_r0.05_eps20_sig0.02_x2.69_y0.62.png,dataset_split/conditions/test_id/pvc_water_r0.05_eps20_sig0.02_x2.69_y0.62.in,test_id
pvc,water,0.1,5,0.05,1.01,0.78,pvc_water_r0.1_eps5_sig0.05_x1.01_y0.78,pvc_water,S_eps5_sig0.05,0.21999999999999997,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps5_sig0.05_y0.78,pvc_water|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.01_y0.78.png,dataset_split/conditions/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.01_y0.78.in,stress_test
steel,free_space,0.1,10,0.005,2.14,0.57,steel_free_space_r0.1_eps10_sig0.005_x2.14_y0.57,steel_free_space,S_eps10_sig0.005,0.43000000000000005,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps10_sig0.005_y0.57,steel_free_space|S_eps10_sig0.005|R4_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.1_eps10_sig0.005_x2.14_y0.57.png,dataset_split/conditions/train/steel_free_space_r0.1_eps10_sig0.005_x2.14_y0.57.in,train
steel,free_space,0.03,5,0.05,2.83,0.67,steel_free_space_r0.03_eps5_sig0.05_x2.83_y0.67,steel_free_space,S_eps5_sig0.05,0.32999999999999996,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.67,steel_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.83_y0.67.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.83_y0.67.in,stress_test
pvc,water,0.1,5,0.05,1.88,0.75,pvc_water_r0.1_eps5_sig0.05_x1.88_y0.75,pvc_water,S_eps5_sig0.05,0.25,D1_shallow,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps5_sig0.05_y0.75,pvc_water|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.88_y0.75.png,dataset_split/conditions/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.88_y0.75.in,stress_test
pvc,free_space,0.1,10,0.005,2.02,0.53,pvc_free_space_r0.1_eps10_sig0.005_x2.02_y0.53,pvc_free_space,S_eps10_sig0.005,0.47,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps10_sig0.005_y0.53,pvc_free_space|S_eps10_sig0.005|R4_large|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.1_eps10_sig0.005_x2.02_y0.53.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps10_sig0.005_x2.02_y0.53.in,train
steel,free_space,0.08,4,0.001,1.74,0.52,steel_free_space_r0.08_eps4_sig0.001_x1.74_y0.52,steel_free_space,S_eps4_sig0.001,0.48,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps4_sig0.001_y0.52,steel_free_space|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/steel_free_space_r0.08_eps4_sig0.001_x1.74_y0.52.png,dataset_split/conditions/train/steel_free_space_r0.08_eps4_sig0.001_x1.74_y0.52.in,train
pvc,water,0.08,10,0.005,1.44,0.53,pvc_water_r0.08_eps10_sig0.005_x1.44_y0.53,pvc_water,S_eps10_sig0.005,0.47,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.53,pvc_water|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/val/pvc_water_r0.08_eps10_sig0.005_x1.44_y0.53.png,dataset_split/conditions/val/pvc_water_r0.08_eps10_sig0.005_x1.44_y0.53.in,val
